song_dir,prediction,prediction_label,confidence,real_prob,fake_prob
/data/SONICS/ssep_EvalSet/I1A05b8pEI4,1,real,0.987616240978241,0.987616240978241,0.012383786030113697
/data/SONICS/ssep_EvalSet/IJlMkFR7QkE,1,real,0.9876639246940613,0.9876639246940613,0.01233610138297081
/data/SONICS/ssep_EvalSet/IRsRt9nvZUk,1,real,0.9972744584083557,0.9972744584083557,0.002725582802668214
/data/SONICS/ssep_EvalSet/IUN7VvEu6GA,1,real,0.9857181310653687,0.9857181310653687,0.01428193412721157
/data/SONICS/ssep_EvalSet/IZ6pMSAMaHs,1,real,0.9986169338226318,0.9986169338226318,0.001383117400109768
/data/SONICS/ssep_EvalSet/JDwG5I6A-68,1,real,0.9961903095245361,0.9961903095245361,0.003809629939496517
/data/SONICS/ssep_EvalSet/JEoG9xp69Qs,1,real,0.9941118359565735,0.9941118359565735,0.005888159386813641
/data/SONICS/ssep_EvalSet/JSJ_mvVOjQs,1,real,0.9987648725509644,0.9987648725509644,0.0012351679615676403
/data/SONICS/ssep_EvalSet/JTyjhNtrfyY,1,real,0.9942474365234375,0.9942474365234375,0.005752545315772295
/data/SONICS/ssep_EvalSet/JcVHA3vE7os,1,real,0.9973374009132385,0.9973374009132385,0.00266261282376945
/data/SONICS/ssep_EvalSet/JcvnvshYA3k,1,real,0.9937100410461426,0.9937100410461426,0.006289901677519083
/data/SONICS/ssep_EvalSet/Jndfd7m_dZg,1,real,0.9809125065803528,0.9809125065803528,0.019087431952357292
/data/SONICS/ssep_EvalSet/JsKNiGmkeig,1,real,0.9904959201812744,0.9904959201812744,0.009504081681370735
/data/SONICS/ssep_EvalSet/JwnRu43CeWY,1,real,0.9934357404708862,0.9934357404708862,0.0065642488189041615
/data/SONICS/ssep_EvalSet/Jz9Mox7L2UM,1,real,0.9836126565933228,0.9836126565933228,0.01638728380203247
/data/SONICS/ssep_EvalSet/K4RqzbDzeaI,1,real,0.8198211789131165,0.8198211789131165,0.18017879128456116
/data/SONICS/ssep_EvalSet/KC7IggptNSQ,1,real,0.9958011507987976,0.9958011507987976,0.004198795184493065
/data/SONICS/ssep_EvalSet/KJfVzOdp5c0,1,real,0.9980770349502563,0.9980770349502563,0.0019229825120419264
/data/SONICS/ssep_EvalSet/KJnm3Vwr_f4,1,real,0.9973836541175842,0.9973836541175842,0.002616339363157749
/data/SONICS/ssep_EvalSet/KMJW3XWcuvE,1,real,0.9930152893066406,0.9930152893066406,0.006984649691730738
/data/SONICS/ssep_EvalSet/KP40o_obSKY,1,real,0.9986489415168762,0.9986489415168762,0.0013511208817362785
/data/SONICS/ssep_EvalSet/KSC_6w0Kp6E,1,real,0.9917002320289612,0.9917002320289612,0.008299686945974827
/data/SONICS/ssep_EvalSet/LAPoyYx5Tp0,1,real,0.9993525147438049,0.9993525147438049,0.0006474657566286623
/data/SONICS/ssep_EvalSet/LJ4ZBlYrL9A,1,real,0.9951984286308289,0.9951984286308289,0.004801641218364239
/data/SONICS/ssep_EvalSet/LNCzZXbLj3k,1,real,0.9967268705368042,0.9967268705368042,0.0032730645034462214
/data/SONICS/ssep_EvalSet/LZaBkLWrkZc,1,real,0.9818056225776672,0.9818056225776672,0.018194368109107018
/data/SONICS/ssep_EvalSet/LcGvGwgKF_s,1,real,0.9976949095726013,0.9976949095726013,0.002305125119164586
/data/SONICS/ssep_EvalSet/LyUInQ7Jobo,1,real,0.9973269701004028,0.9973269701004028,0.0026730059180408716
/data/SONICS/ssep_EvalSet/MBRlvoF0PsA,1,real,0.998498797416687,0.998498797416687,0.0015011822106316686
/data/SONICS/ssep_EvalSet/MBd1f2eWHwo,1,real,0.9973631501197815,0.9973631501197815,0.0026368051767349243
/data/SONICS/ssep_EvalSet/ML0NFgm1sOM,1,real,0.996882438659668,0.996882438659668,0.0031175725162029266
/data/SONICS/ssep_EvalSet/MUImGllgp24,1,real,0.9965503215789795,0.9965503215789795,0.0034496886655688286
/data/SONICS/ssep_EvalSet/MXE_ENHrt3A,1,real,0.9794918298721313,0.9794918298721313,0.020508162677288055
/data/SONICS/ssep_EvalSet/Mm9MT1tc0aA,1,real,0.9941232800483704,0.9941232800483704,0.005876737646758556
/data/SONICS/ssep_EvalSet/MrGg2Jp9P4A,1,real,0.9968457818031311,0.9968457818031311,0.003154205624014139
/data/SONICS/ssep_EvalSet/MwbEzZciDB4,1,real,0.9933330416679382,0.9933330416679382,0.006666931789368391
/data/SONICS/ssep_EvalSet/MyjSVqdutw0,1,real,0.9668827652931213,0.9668827652931213,0.033117230981588364
/data/SONICS/ssep_EvalSet/N3pGvUFZs9I,1,real,0.9866490960121155,0.9866490960121155,0.013350849971175194
/data/SONICS/ssep_EvalSet/NQY1AA6LL_8,1,real,0.9886244535446167,0.9886244535446167,0.011375601403415203
/data/SONICS/ssep_EvalSet/N_oFJuYU8fA,1,real,0.9981067180633545,0.9981067180633545,0.0018932257080450654
/data/SONICS/ssep_EvalSet/NjCpN521g4g,1,real,0.9994319081306458,0.9994319081306458,0.0005680935573764145
/data/SONICS/ssep_EvalSet/NyCgeYAQ6WM,1,real,0.9880620241165161,0.9880620241165161,0.011938040144741535
/data/SONICS/ssep_EvalSet/O0klKwQV0ZM,1,real,0.9965837001800537,0.9965837001800537,0.00341627886518836
/data/SONICS/ssep_EvalSet/OHh3KxPtNYg,1,real,0.9983059167861938,0.9983059167861938,0.0016941032372415066
/data/SONICS/ssep_EvalSet/OKUx1d2Ppz8,1,real,0.9940890073776245,0.9940890073776245,0.005911068990826607
/data/SONICS/ssep_EvalSet/OO6_R2H72V8,1,real,0.9938668608665466,0.9938668608665466,0.0061331759206950665
/data/SONICS/ssep_EvalSet/OqAt1CKCwjw,1,real,0.9823046922683716,0.9823046922683716,0.017695315182209015
/data/SONICS/ssep_EvalSet/OskpFcgFN0Q,1,real,0.9890764951705933,0.9890764951705933,0.010923455469310284
/data/SONICS/ssep_EvalSet/PMtei0rhKbc,1,real,0.9947391152381897,0.9947391152381897,0.005260852165520191
/data/SONICS/ssep_EvalSet/PcYJ3Xzwnlw,1,real,0.9982959628105164,0.9982959628105164,0.0017040417296811938
/data/SONICS/ssep_EvalSet/Peidt5bYKfg,1,real,0.997739315032959,0.997739315032959,0.0022606407292187214
/data/SONICS/ssep_EvalSet/PiYti63Sbvk,1,real,0.997821569442749,0.997821569442749,0.002178466646000743
/data/SONICS/ssep_EvalSet/PmSVKbh7bbA,1,real,0.9841393232345581,0.9841393232345581,0.015860598534345627
/data/SONICS/ssep_EvalSet/PoM713hcOo8,1,real,0.9874961376190186,0.9874961376190186,0.01250379253178835
/data/SONICS/ssep_EvalSet/Pp2ybzNzgjk,1,real,0.997188150882721,0.997188150882721,0.0028118586633354425
/data/SONICS/ssep_EvalSet/Pw2jFYwHmmk,1,real,0.9908213019371033,0.9908213019371033,0.009178773500025272
/data/SONICS/ssep_EvalSet/Q0WAOk78d6U,1,real,0.9923490285873413,0.9923490285873413,0.007651031482964754
/data/SONICS/ssep_EvalSet/Q5ubZfnKAN4,1,real,0.9952999353408813,0.9952999353408813,0.004700060468167067
/data/SONICS/ssep_EvalSet/QJWjKlqxDC4,1,real,0.9907855987548828,0.9907855987548828,0.009214365854859352
/data/SONICS/ssep_EvalSet/QRuEriUOJPc,1,real,0.9960314631462097,0.9960314631462097,0.003968500066548586
/data/SONICS/ssep_EvalSet/QenbfNSSRW8,1,real,0.9899476170539856,0.9899476170539856,0.01005236804485321
/data/SONICS/ssep_EvalSet/QgAn5mALMH4,1,real,0.988558292388916,0.988558292388916,0.011441684328019619
/data/SONICS/ssep_EvalSet/QsLLUacxMc0,1,real,0.9858275651931763,0.9858275651931763,0.014172364957630634
/data/SONICS/ssep_EvalSet/QtYG4X38bdo,1,real,0.9875444173812866,0.9875444173812866,0.01245565339922905
/data/SONICS/ssep_EvalSet/R7DVxHdGMEI,1,real,0.9904959201812744,0.9904959201812744,0.009504081681370735
/data/SONICS/ssep_EvalSet/RQ693mYTN0Q,1,real,0.9994127750396729,0.9994127750396729,0.0005872613983228803
/data/SONICS/ssep_EvalSet/RZCQ9THWZKE,1,real,0.9832789301872253,0.9832789301872253,0.016721144318580627
/data/SONICS/ssep_EvalSet/RZl3Ku2vmhw,1,real,0.9941347241401672,0.9941347241401672,0.005865338258445263
/data/SONICS/ssep_EvalSet/Rk0xl3JOiN0,1,real,0.9992533326148987,0.9992533326148987,0.0007466114475391805
/data/SONICS/ssep_EvalSet/RkacMcljljU,1,real,0.9962855577468872,0.9962855577468872,0.00371447391808033
/data/SONICS/ssep_EvalSet/RlGJFNzSkeM,1,real,0.9986355900764465,0.9986355900764465,0.0013643618440255523
/data/SONICS/ssep_EvalSet/Rmve1SHLoZU,1,real,0.9997703433036804,0.9997703433036804,0.00022960825299378484
/data/SONICS/ssep_EvalSet/S76YWQpIbzU,1,real,0.9876400828361511,0.9876400828361511,0.0123599199578166
/data/SONICS/ssep_EvalSet/SAvQjn3dQ60,1,real,0.9945307374000549,0.9945307374000549,0.005469274707138538
/data/SONICS/ssep_EvalSet/SB06ZatUbk8,1,real,0.9990111589431763,0.9990111589431763,0.0009888596832752228
/data/SONICS/ssep_EvalSet/SBeZilJc09w,1,real,0.9927812218666077,0.9927812218666077,0.007218752056360245
/data/SONICS/ssep_EvalSet/SlHiKmVnxss,1,real,0.9877350926399231,0.9877350926399231,0.012264914810657501
/data/SONICS/ssep_EvalSet/SvJIsFHQpus,1,real,0.9881079792976379,0.9881079792976379,0.011892050504684448
/data/SONICS/ssep_EvalSet/T9IigYGbMn0,1,real,0.9962855577468872,0.9962855577468872,0.00371447391808033
/data/SONICS/ssep_EvalSet/TCm6BiJlGKc,1,real,0.9950562715530396,0.9950562715530396,0.004943688865751028
/data/SONICS/ssep_EvalSet/TFWWeydJTp0,1,real,0.9976171851158142,0.9976171851158142,0.0023827620316296816
/data/SONICS/ssep_EvalSet/TLG9MGGzzig,1,real,0.9951136708259583,0.9951136708259583,0.004886374808847904
/data/SONICS/ssep_EvalSet/TQDQjbiaYUw,1,real,0.9974241256713867,0.9974241256713867,0.002575881080701947
/data/SONICS/ssep_EvalSet/TVOrRPUuuBI,1,real,0.9973887801170349,0.9973887801170349,0.0026112478226423264
/data/SONICS/ssep_EvalSet/TXY7NaOT5-8,1,real,0.994929850101471,0.994929850101471,0.005070175509899855
/data/SONICS/ssep_EvalSet/TYmQDp7b7UQ,1,real,0.998245358467102,0.998245358467102,0.0017546142917126417
/data/SONICS/ssep_EvalSet/TvBUSPGJ3l0,1,real,0.977521538734436,0.977521538734436,0.022478504106402397
/data/SONICS/ssep_EvalSet/TzIKx2_iPsA,1,real,0.9963994026184082,0.9963994026184082,0.0036006029695272446
/data/SONICS/ssep_EvalSet/U2Zmjt27MXM,1,real,0.9956176280975342,0.9956176280975342,0.004382336977869272
/data/SONICS/ssep_EvalSet/URlyX4sZpuQ,1,real,0.9965903759002686,0.9965903759002686,0.003409635741263628
/data/SONICS/ssep_EvalSet/URoSazSn0Eg,1,real,0.9982555508613586,0.9982555508613586,0.0017443812685087323
/data/SONICS/ssep_EvalSet/UptgRHX4JsI,1,real,0.991455614566803,0.991455614566803,0.00854433048516512
/data/SONICS/ssep_EvalSet/UrlRrFX9gW0,1,real,0.9871788024902344,0.9871788024902344,0.012821214273571968
/data/SONICS/ssep_EvalSet/VLcm91hdx78,1,real,0.9951230883598328,0.9951230883598328,0.004876886960119009
/data/SONICS/ssep_EvalSet/VRT3nyKJUA4,1,real,0.9976722598075867,0.9976722598075867,0.0023276936262845993
/data/SONICS/ssep_EvalSet/Vb4m5pYnw1U,1,real,0.9977959394454956,0.9977959394454956,0.002204089192673564
/data/SONICS/ssep_EvalSet/VdOwyAapxKo,1,real,0.9880158305168152,0.9880158305168152,0.0119842030107975
/data/SONICS/ssep_EvalSet/W6cw89wBWiA,1,real,0.9955834746360779,0.9955834746360779,0.0044165560975670815
/data/SONICS/ssep_EvalSet/X8_Zk5a9nEE,1,real,0.9859092831611633,0.9859092831611633,0.014090735465288162
/data/SONICS/ssep_EvalSet/XB2TkbQa5Uo,1,real,0.9768908023834229,0.9768908023834229,0.023109277710318565
/data/SONICS/ssep_EvalSet/XIFzLIV25lk,1,real,0.9976218342781067,0.9976218342781067,0.002378123579546809
/data/SONICS/ssep_EvalSet/XJTTTamCzzU,1,real,0.9980807304382324,0.9980807304382324,0.0019192374311387539
/data/SONICS/ssep_EvalSet/XLhRseePBog,1,real,0.9930152893066406,0.9930152893066406,0.006984649691730738
/data/SONICS/ssep_EvalSet/XOh4BGYmSPc,1,real,0.9920926690101624,0.9920926690101624,0.007907291874289513
/data/SONICS/ssep_EvalSet/Xs9-2pA1vuU,1,real,0.9981433153152466,0.9981433153152466,0.0018566754879429936
/data/SONICS/ssep_EvalSet/Y-008ZVYQf4,1,real,0.9981324076652527,0.9981324076652527,0.0018675659084692597
/data/SONICS/ssep_EvalSet/Y7wMipBqf4c,1,real,0.9923638105392456,0.9923638105392456,0.007636216469109058
/data/SONICS/ssep_EvalSet/Y9syx3UaMtk,1,real,0.9967963099479675,0.9967963099479675,0.003203718224540353
